"Date","T_min","T_max","RH_min","RH_max","WS","SH","T_mean","RH","Ra","Rs","ETo_H","ETo_BC","ETo_HS","ETo_RZ","ETo_DR","ETo_RI","ETo_PT","ETo_MK","ETo_DA","ETo_RH","ETo_ME","ETo_RO","ETo_SH","ETo_AH","ETo"
2013-11-25,13.4,26.5,51,91,0.5,3.9,19.95,71,23.32,10.14,5.17,4.74,2.99,6.07,2.19,2.17,4.51,1.6,0.37,0.37,3.44,3.52,4.5,3.68,1.81
2013-11-26,12.6,25.6,55,88,0.638888888888889,1.9,19.1,71.5,23.22,7.9,3.94,4.63,2.9,5.89,2.15,1.66,3.84,1.2,0.34,0.34,3.2,3.33,4.27,3.59,1.66
2013-11-27,12.8,26.2,54,93,0.25,0,19.5,73.5,23.13,5.78,2.91,4.69,2.96,6.02,2.17,1.23,3.31,0.86,0.32,0.32,2.94,3.15,4.24,3.52,1.24
2013-11-28,13.4,26.8,46,93,0.333333333333333,0,20.1,69.5,23.05,5.76,2.95,4.76,3,6.09,2.19,1.24,3.31,0.86,0.39,0.39,3.62,3.72,4.63,3.72,1.35
2013-11-29,14.5,30,39,91,0.305555555555556,7.4,22.25,65,22.97,13.84,7.48,5.03,3.4,6.9,2.37,3.11,5.49,2.32,0.53,0.53,4.89,4.69,5.48,4.08,2.09
2013-11-30,15,27.1,43,91,0.5,0.2,21.05,67,22.89,5.94,3.12,4.88,2.9,5.89,2.15,1.3,3.38,0.91,0.44,0.44,4.11,4.2,5.03,3.89,1.53
2013-12-01,12,27.2,44,88,0.555555555555556,4.5,19.6,66,22.81,10.6,5.35,4.7,3.12,6.34,2.23,2.26,4.38,1.67,0.44,0.44,4.15,4.06,4.75,3.82,1.9
2013-12-02,10.6,27.2,41,90,0.583333333333333,6,18.9,65.5,22.74,12.2,6.05,4.61,3.19,6.48,2.25,2.57,4.6,1.92,0.46,0.46,4.31,3.99,4.62,3.78,2.02
2013-12-03,10.8,27,42,90,0.444444444444444,6.7,18.9,66,22.67,12.93,6.41,4.61,3.14,6.38,2.23,2.73,4.76,2.04,0.44,0.44,4.06,3.93,4.58,3.75,1.94
2013-12-04,10.8,27.2,40,88,0.444444444444444,7.5,19,64,22.61,13.77,6.84,4.62,3.16,6.42,2.23,2.91,4.88,2.18,0.46,0.46,4.29,4.18,4.75,3.84,2
2013-12-05,11,27.1,42,93,0.638888888888889,6.9,19.05,67.5,22.55,13.09,6.51,4.63,3.13,6.35,2.22,2.77,4.81,2.07,0.45,0.44,4.2,3.78,4.52,3.69,2.11
2013-12-06,11.8,27,36,90,0.416666666666667,6.9,19.4,63,22.49,13.06,6.56,4.67,3.06,6.22,2.19,2.78,4.68,2.08,0.48,0.48,4.44,4.38,4.93,3.9,1.93
2013-12-07,10.6,27.8,38,90,0.333333333333333,7,19.2,64,22.44,13.14,6.56,4.65,3.23,6.56,2.26,2.79,4.7,2.09,0.48,0.48,4.4,4.22,4.8,3.83,1.86
2013-12-08,11,27.6,42,88,0.305555555555556,6.4,19.3,65,22.39,12.47,6.25,4.66,3.18,6.45,2.23,2.65,4.63,1.98,0.44,0.45,4.11,4.12,4.75,3.79,1.79
2013-12-09,11.8,27,45,93,0.277777777777778,5.2,19.4,69,22.34,11.17,5.61,4.67,3.04,6.17,2.17,2.37,4.44,1.76,0.4,0.4,3.65,3.67,4.5,3.63,1.67
2013-12-10,11.4,26.2,50,93,0.333333333333333,2.6,18.8,71.5,22.3,8.36,4.13,4.6,2.95,5.98,2.13,1.75,3.77,1.28,0.35,0.35,3.23,3.28,4.21,3.48,1.47
2013-12-11,11,25.4,36,88,0.444444444444444,0,18.2,62,22.26,5.57,2.71,4.52,2.85,5.8,2.08,1.15,3.02,0.8,0.44,0.44,4.13,4.26,4.7,3.82,1.42
2013-12-12,10.4,25.2,33,88,0.611111111111111,5.1,17.8,60.5,22.23,11.01,5.29,4.47,2.86,5.8,2.08,2.26,3.95,1.68,0.47,0.47,4.42,4.34,4.71,3.84,1.89
2013-12-13,10.9,24.8,58,90,0.666666666666667,5.5,17.85,74,22.2,11.43,5.5,4.48,2.77,5.62,2.04,2.35,4.46,1.75,0.3,0.3,2.82,2.86,3.86,3.31,1.81
2013-12-14,9.5,22.8,57,95,0.472222222222222,0,16.15,76,22.17,5.54,2.54,4.26,2.58,5.23,1.95,1.1,2.94,0.76,0.25,0.25,2.33,2.44,3.4,3.14,1.21
2013-12-15,10.2,22.6,60,92,0.444444444444444,0,16.4,76,22.15,5.54,2.56,4.29,2.5,5.08,1.92,1.1,2.95,0.76,0.24,0.24,2.21,2.47,3.45,3.15,1.19
2013-12-16,8.8,24,52,92,0.5,4.1,16.4,72,22.14,9.91,4.57,4.29,2.77,5.62,2.03,1.98,3.86,1.46,0.31,0.3,2.85,2.88,3.64,3.29,1.58
2013-12-17,11,24.4,63,78,0.222222222222222,1.2,17.7,70.5,22.12,6.81,3.26,4.46,2.7,5.48,2.01,1.39,3.33,0.99,0.27,0.27,2.48,3.23,4.02,3.43,1.21
2013-12-18,11.5,22.8,59,93,0.472222222222222,0,17.15,76,22.11,5.53,2.61,4.39,2.44,4.95,1.89,1.11,3,0.77,0.25,0.25,2.29,2.56,3.61,3.18,1.22
2013-12-19,11.4,22.2,65,95,0.25,0,16.8,80,22.11,5.53,2.58,4.35,2.36,4.79,1.85,1.1,2.98,0.77,0.19,0.19,1.77,2.1,3.36,3.02,1.07
2013-12-20,10,22.2,55,88,0.527777777777778,0,16.1,71.5,22.1,5.53,2.53,4.26,2.46,4.99,1.89,1.09,2.91,0.76,0.27,0.27,2.55,2.89,3.6,3.29,1.26
2013-12-21,10.4,22.8,54,90,0.722222222222222,1,16.6,72,22.11,6.59,3.06,4.32,2.51,5.1,1.92,1.31,3.17,0.93,0.29,0.29,2.77,2.91,3.69,3.3,1.46
2013-12-22,11.6,22.6,60,88,1.41666666666667,1.9,17.1,74,22.11,7.55,3.56,4.38,2.4,4.88,1.87,1.52,3.45,1.1,0.29,0.28,2.87,2.76,3.7,3.26,1.79
2013-12-23,12.2,23.6,60,93,0.777777777777778,0.2,17.9,76.5,22.12,5.74,2.77,4.48,2.5,5.08,1.92,1.17,3.1,0.82,0.27,0.26,2.52,2.59,3.74,3.2,1.4
2013-12-24,13.5,23.6,78,91,0.694444444444444,0,18.55,84.5,22.14,5.53,2.72,4.57,2.4,4.87,1.88,1.14,3.13,0.8,0.16,0.16,1.53,1.76,3.51,2.91,1.2
2013-12-25,10.4,19.2,67,90,0.833333333333333,0,14.8,78.5,22.16,5.54,2.44,4.09,2.01,4.08,1.68,1.05,2.86,0.73,0.18,0.18,1.74,2.04,3.02,2.98,1.22
2013-12-26,7.4,20,86,94,1.05555555555556,0,13.7,90,22.18,5.54,2.36,3.95,2.33,4.72,1.82,1.04,2.82,0.71,0.09,0.08,0.83,0.9,2.44,2.58,1.02
2013-12-27,8.2,15.4,84,97,0.555555555555556,0,11.8,90.5,22.2,5.55,2.22,3.71,1.65,3.36,1.49,0.98,2.68,0.68,0.06,0.06,0.59,0.77,2.09,2.53,0.91
2013-12-28,10.2,16,69,90,1.08333333333333,0,13.1,79.5,22.23,5.56,2.32,3.88,1.55,3.15,1.43,1.01,2.76,0.71,0.15,0.15,1.47,1.79,2.64,2.88,1.19
2013-12-29,10.2,18.8,80,93,0.638888888888889,0,14.5,86.5,22.27,5.57,2.43,4.06,1.98,4.02,1.66,1.05,2.88,0.73,0.11,0.11,1.01,1.26,2.68,2.72,1.05
2013-12-30,8.1,19,78,95,0.722222222222222,0,13.55,86.5,22.31,5.58,2.36,3.94,2.17,4.4,1.75,1.04,2.81,0.71,0.11,0.11,1.06,1.2,2.51,2.7,1.05
2013-12-31,5.7,18.6,41,97,0.527777777777778,0,12.15,69,22.35,5.59,2.26,3.76,2.26,4.58,1.79,1.01,2.66,0.69,0.26,0.26,2.43,2.57,2.82,3.13,1.22
2014-01-01,10,23.8,62,90,0.388888888888889,6.5,16.9,76,22.39,12.59,5.9,4.36,2.71,5.5,2.02,2.53,4.7,1.9,0.24,0.25,2.27,2.53,3.56,3.2,1.71
2014-01-02,13,23.2,51,93,1.44444444444444,6.1,18.1,72,22.44,12.18,5.9,4.51,2.41,4.9,1.89,2.5,4.62,1.88,0.35,0.34,3.44,3.12,4.02,3.43,2.26
2014-01-03,6.5,21.8,61,90,1.36111111111111,5.2,14.15,75.5,22.5,11.24,4.85,4.01,2.64,5.36,1.98,2.14,4.05,1.59,0.26,0.25,2.52,2.25,3,3.08,1.9
2014-01-04,5.5,18.2,60,79,0.75,0,11.85,69.5,22.55,5.64,2.26,3.72,2.24,4.54,1.79,1.01,2.69,0.69,0.21,0.21,2.03,2.48,2.73,3.12,1.25
2014-01-05,8.4,18.8,58,92,0.805555555555556,3.8,13.6,75,22.62,9.77,4.14,3.94,2.15,4.36,1.75,1.82,3.65,1.34,0.21,0.21,2.01,2.23,2.9,3.08,1.52
2014-01-06,9.4,20.6,59,80,0.444444444444444,0.2,15,69.5,22.68,5.89,2.61,4.12,2.34,4.74,1.85,1.13,2.97,0.79,0.24,0.24,2.27,2.93,3.45,3.34,1.22
2014-01-07,10.3,22.6,58,86,1.63888888888889,3.2,16.45,72,22.75,9.17,4.24,4.3,2.56,5.21,1.96,1.82,3.83,1.34,0.32,0.3,3.16,2.89,3.66,3.36,2.05
2014-01-08,5,17.8,57,94,1.22222222222222,0.4,11.4,75.5,22.82,6.14,2.42,3.66,2.24,4.54,1.79,1.09,2.78,0.75,0.21,0.2,2.04,1.95,2.42,2.96,1.42
2014-01-09,5.7,17.5,69,94,0.611111111111111,0,11.6,81.5,22.9,5.72,2.27,3.69,2.17,4.41,1.77,1.02,2.74,0.7,0.14,0.14,1.3,1.49,2.28,2.83,1.07
2014-01-10,10.4,18.2,63,90,0.722222222222222,0,14.3,76.5,22.98,5.74,2.49,4.03,1.93,3.93,1.66,1.08,2.94,0.76,0.19,0.18,1.77,2.18,2.99,3.11,1.23
2014-01-11,10.1,20.2,76,91,0.666666666666667,0,15.15,83.5,23.06,5.77,2.56,4.14,2.27,4.6,1.83,1.11,3.04,0.78,0.14,0.14,1.32,1.6,2.9,2.92,1.15
2014-01-12,10.4,17.5,68,90,1.13888888888889,0,13.95,79,23.15,5.79,2.48,3.99,1.84,3.73,1.61,1.08,2.94,0.75,0.17,0.17,1.65,1.91,2.83,3.03,1.29
2014-01-13,10.1,20.8,61,90,0.861111111111111,2.9,15.45,75.5,23.24,9.01,4.05,4.17,2.37,4.82,1.89,1.75,3.81,1.29,0.23,0.23,2.2,2.41,3.27,3.23,1.6
2014-01-14,11.4,14.8,84,93,1.41666666666667,0,13.1,88.5,23.33,5.83,2.43,3.88,1.25,2.53,1.29,1.05,2.94,0.75,0.09,0.08,0.83,1,2.37,2.73,1.07
2014-01-15,10,14,80,95,1.13888888888889,0,12,87.5,23.43,5.86,2.36,3.74,1.31,2.66,1.32,1.03,2.85,0.72,0.09,0.08,0.82,1.03,2.19,2.74,1.04
2014-01-16,7.7,14.6,77,92,0.694444444444444,0,11.15,84.5,23.53,5.88,2.3,3.63,1.68,3.41,1.53,1.02,2.8,0.71,0.1,0.1,0.92,1.22,2.11,2.8,1.03
2014-01-17,9.1,20,64,82,0.611111111111111,2.4,14.55,73,23.64,8.59,3.75,4.06,2.37,4.81,1.9,1.63,3.66,1.2,0.21,0.21,2.02,2.53,3.19,3.3,1.46
2014-01-18,9.9,22.6,77,90,0.472222222222222,4.3,16.25,83.5,23.74,10.76,4.94,4.28,2.7,5.49,2.06,2.13,4.56,1.59,0.15,0.15,1.4,1.68,3.11,3.03,1.59
2014-01-19,9.5,19.5,70,92,1.33333333333333,0,14.5,81,23.85,5.96,2.6,4.06,2.29,4.64,1.86,1.13,3.1,0.79,0.18,0.17,1.74,1.78,2.86,3.06,1.38
2014-01-20,11.6,21.4,75,93,0.555555555555556,9.5,16.5,84,23.97,16.72,7.74,4.31,2.42,4.9,1.94,3.31,6.26,2.54,0.15,0.15,1.39,1.65,3.14,3.05,2.11
2014-01-21,9.4,19.6,84,93,0.777777777777778,2.4,14.5,88.5,24.09,8.74,3.81,4.06,2.33,4.73,1.89,1.66,3.89,1.22,0.09,0.09,0.89,1.08,2.62,2.84,1.33
2014-01-22,10.6,18.6,80,93,0.583333333333333,0.1,14.6,86.5,24.21,6.17,2.7,4.07,2.08,4.23,1.77,1.17,3.2,0.82,0.11,0.1,0.99,1.27,2.7,2.92,1.13
2014-01-23,9.9,18.6,74,93,0.638888888888889,0,14.25,83.5,24.33,6.08,2.63,4.02,2.16,4.38,1.81,1.14,3.15,0.8,0.13,0.13,1.24,1.53,2.73,3.02,1.17
2014-01-24,12.4,19.5,62,93,1.02777777777778,0.2,15.95,77.5,24.45,6.34,2.89,4.24,2.06,4.19,1.78,1.23,3.34,0.88,0.21,0.21,2.03,2.26,3.29,3.31,1.46
2014-01-25,14.5,24,49,93,1.38888888888889,6.6,19.25,71,24.58,13.73,6.87,4.65,2.63,5.35,2.08,2.88,5.62,2.19,0.38,0.36,3.71,3.41,4.34,3.76,2.57
2014-01-26,9,22.2,60,92,1.30555555555556,5.6,15.6,76,24.72,12.64,5.7,4.19,2.81,5.71,2.14,2.47,4.97,1.86,0.27,0.26,2.59,2.37,3.28,3.37,2.13
2014-01-27,8.6,20,69,88,1.5,5.9,14.3,78.5,24.85,13.04,5.65,4.03,2.53,5.13,2.01,2.47,4.98,1.87,0.2,0.19,1.99,1.99,2.91,3.23,2
2014-01-28,8.6,17,69,92,1.11111111111111,0.4,12.8,80.5,24.99,6.71,2.77,3.84,2.08,4.22,1.79,1.22,3.24,0.87,0.15,0.15,1.48,1.67,2.54,3.12,1.34
2014-01-29,9.2,20.2,87,90,0.583333333333333,0,14.7,88.5,25.13,6.28,2.76,4.08,2.54,5.16,2.03,1.2,3.33,0.85,0.09,0.09,0.81,1.09,2.66,2.96,1.14
2014-01-30,11.8,18.4,82,93,0.944444444444444,0,15.1,87.5,25.27,6.32,2.81,4.13,2,4.07,1.77,1.2,3.37,0.86,0.1,0.1,0.99,1.21,2.76,3.02,1.21
2014-01-31,7.5,15.4,68,88,0.75,0,11.45,78,25.42,6.35,2.51,3.67,1.96,3.98,1.73,1.12,3.08,0.79,0.14,0.14,1.36,1.75,2.35,3.17,1.21
2014-02-01,7.7,19,67,87,1.16666666666667,2.1,13.35,77,25.56,8.87,3.73,3.91,2.51,5.1,2.02,1.64,3.87,1.2,0.19,0.19,1.87,2.03,2.77,3.31,1.63
2014-02-02,8,17,74,95,1.41666666666667,3.8,12.5,84.5,25.71,10.93,4.47,3.8,2.19,4.45,1.87,1.97,4.37,1.48,0.13,0.12,1.27,1.31,2.37,3.07,1.61
2014-02-03,10,16.6,76,88,1.27777777777778,1.7,13.3,82,25.86,8.49,3.56,3.9,1.94,3.94,1.74,1.55,3.84,1.15,0.14,0.13,1.33,1.58,2.6,3.19,1.47
2014-02-04,8.2,16.5,69,95,1.16666666666667,0,12.35,82,26.02,6.5,2.65,3.78,2.12,4.31,1.84,1.17,3.23,0.83,0.14,0.14,1.38,1.51,2.41,3.17,1.32
2014-02-05,10.2,20.5,68,83,0.666666666666667,2.4,15.35,75.5,26.18,9.42,4.22,4.16,2.61,5.31,2.1,1.82,4.3,1.35,0.2,0.2,1.91,2.39,3.25,3.52,1.64
2014-02-06,10.5,24.5,42,91,0.611111111111111,4.3,17.5,66.5,26.33,11.76,5.61,4.43,3.26,6.63,2.41,2.4,5.03,1.79,0.39,0.38,3.65,3.63,4.21,4,2.1
2014-02-07,10.4,25.2,60,90,1.19444444444444,9.1,17.8,75,26.49,17.63,8.48,4.47,3.41,6.91,2.48,3.62,7.11,2.76,0.32,0.31,3.07,2.75,3.8,3.71,2.81
2014-02-08,10.7,25.1,50,91,0.5,7.4,17.9,70.5,26.66,15.66,7.55,4.48,3.39,6.88,2.48,3.22,6.37,2.45,0.34,0.34,3.2,3.26,4.06,3.91,2.38
2014-02-09,12.4,26.6,43,88,1.33333333333333,7.9,19.5,65.5,26.82,16.34,8.23,4.69,3.54,7.18,2.56,3.47,6.72,2.64,0.5,0.48,4.85,4.1,4.76,4.24,3.14
2014-02-10,9.9,25.2,49,87,1.86111111111111,8.6,17.55,68,26.99,17.28,8.25,4.44,3.5,7.11,2.54,3.54,6.81,2.7,0.45,0.42,4.45,3.48,4.13,4.02,3.28
2014-02-11,8.6,22.4,42,89,1.22222222222222,9,15.5,65.5,27.15,17.86,8.03,4.18,3.15,6.4,2.38,3.49,6.48,2.67,0.38,0.37,3.72,3.4,3.79,3.97,2.86
2014-02-12,9.2,22.6,31,86,1.13888888888889,8.2,15.9,58.5,27.32,16.96,7.72,4.23,3.16,6.42,2.39,3.34,6.1,2.55,0.46,0.44,4.43,4.17,4.35,4.27,2.9
2014-02-13,7.8,22.4,41,91,1.55555555555556,9.6,15.1,66,27.49,18.78,8.34,4.13,3.24,6.59,2.43,3.64,6.71,2.79,0.4,0.38,3.97,3.28,3.66,3.96,3.11
2014-02-14,13.1,25,93,86,0.611111111111111,9.1,19.05,89.5,27.66,18.25,9.08,4.63,3.3,6.7,2.49,3.83,8.45,2.93,0.09,0.09,0.83,1.22,3.41,3.29,2.69
2014-02-15,12.2,15.2,88,93,1.61111111111111,0,13.7,90.5,27.84,6.96,2.96,3.95,1.43,2.89,1.5,1.27,3.64,0.93,0.07,0.07,0.72,0.85,2.42,3.15,1.22
2014-02-16,14.5,17.6,90,91,1.72222222222222,1,16.05,90.5,28.01,8.26,3.77,4.25,1.57,3.18,1.6,1.59,4.29,1.18,0.09,0.08,0.85,0.96,2.84,3.22,1.43
2014-02-17,9.4,18.5,43,92,0.972222222222222,0.3,13.95,67.5,28.19,7.43,3.18,3.99,2.53,5.14,2.12,1.39,3.74,1,0.28,0.28,2.73,2.96,3.31,3.9,1.77
2014-02-18,9.2,21.2,45,87,2,8.8,15.2,66,28.36,18.24,8.13,4.14,3.04,6.18,2.37,3.52,6.84,2.71,0.39,0.37,3.9,3.3,3.68,4.06,3.2
2014-02-19,7.1,22.2,48,91,0.833333333333333,8.4,14.65,69.5,28.54,17.82,7.81,4.07,3.38,6.86,2.53,3.43,6.75,2.62,0.32,0.31,3,2.88,3.37,3.92,2.64
2014-02-20,7.4,23.2,54,89,0.666666666666667,8.5,15.3,71.5,28.72,18.04,8.06,4.16,3.55,7.2,2.61,3.52,7.08,2.69,0.29,0.29,2.77,2.78,3.42,3.92,2.62
2014-02-21,7.7,24,43,89,0.472222222222222,8.4,15.85,66,28.9,18,8.18,4.23,3.68,7.48,2.68,3.56,6.98,2.71,0.36,0.36,3.38,3.4,3.84,4.16,2.6
2014-02-22,11.6,25.5,84,89,0.527777777777778,7.8,18.55,86.5,29.08,17.31,8.5,4.57,3.7,7.51,2.71,3.61,8.12,2.75,0.14,0.14,1.27,1.54,3.43,3.54,2.65
2014-02-23,14.8,23.5,65,93,1.02777777777778,0,19.15,79,29.26,7.31,3.65,4.64,2.99,6.08,2.4,1.53,4.31,1.11,0.25,0.24,2.39,2.46,3.88,3.9,1.78
2014-02-24,14.8,23.5,47,93,0.972222222222222,0.6,19.15,70,29.44,8.14,4.06,4.64,3.01,6.11,2.42,1.7,4.55,1.24,0.36,0.35,3.44,3.51,4.38,4.3,2.06
2014-02-25,12,26.4,42,86,1.13888888888889,8.2,19.2,64,29.62,18.09,9.04,4.65,3.9,7.92,2.83,3.82,7.76,2.92,0.49,0.47,4.73,4.22,4.8,4.57,3.34
2014-02-26,12.8,25.2,52,86,0.777777777777778,3.8,19,69,29.8,12.42,6.17,4.62,3.62,7.36,2.71,2.6,6.03,1.96,0.37,0.36,3.49,3.6,4.41,4.37,2.43
2014-02-27,14.3,24.5,70,89,0.944444444444444,0.7,19.4,79.5,29.98,8.41,4.23,4.67,3.34,6.79,2.59,1.77,4.8,1.3,0.24,0.23,2.28,2.42,3.9,3.96,1.88
2014-02-28,15.2,24.1,89,92,1.27777777777778,0.2,19.65,90.5,30.16,7.8,3.95,4.7,3.16,6.42,2.52,1.65,4.66,1.2,0.11,0.1,1.04,1.14,3.47,3.51,1.58
2014-03-01,16,24.3,77,94,1.16666666666667,1.7,20.15,85.5,30.34,9.84,5.04,4.77,3.11,6.32,2.5,2.09,5.51,1.56,0.18,0.18,1.75,1.77,3.77,3.77,1.99
2014-03-02,15,22.2,62,92,1,0.8,18.6,77,30.53,8.69,4.27,4.57,2.8,5.68,2.35,1.79,4.84,1.32,0.25,0.25,2.42,2.62,3.86,4.08,1.94
2014-03-03,14.8,26.7,48,91,0.888888888888889,8,20.75,69.5,30.71,18.34,9.55,4.84,3.83,7.78,2.85,3.98,8.56,3.04,0.42,0.41,4.04,3.83,4.78,4.56,3.29
2014-03-04,11.8,26,52,86,1.13888888888889,9.3,18.9,69,30.89,20.17,9.99,4.61,4.01,8.14,2.92,4.23,8.87,3.25,0.4,0.39,3.9,3.58,4.38,4.47,3.48
2014-03-05,10.6,24.4,48,93,0.861111111111111,0.5,17.5,70.5,31.07,8.44,4.02,4.43,3.82,7.76,2.83,1.72,4.63,1.25,0.36,0.35,3.41,3.2,3.97,4.34,2.07
2014-03-06,12.5,25.5,43,88,1.25,8.9,19,65.5,31.25,19.81,9.84,4.62,3.89,7.9,2.88,4.16,8.65,3.19,0.46,0.45,4.49,4.01,4.64,4.66,3.59
2014-03-07,11.9,26.4,38,84,1.27777777777778,8.8,19.15,61,31.43,19.76,9.86,4.64,4.15,8.43,3,4.17,8.53,3.19,0.54,0.52,5.23,4.56,5.02,4.88,3.75
2014-03-08,9.7,27.2,39,84,1.27777777777778,9.3,18.45,61.5,31.61,20.53,10.05,4.55,4.5,9.13,3.15,4.3,8.7,3.28,0.55,0.53,5.31,4.36,4.8,4.82,3.84
2014-03-09,12.4,26.8,40,86,1.13888888888889,9,19.6,63,31.79,20.21,10.2,4.7,4.23,8.6,3.06,4.3,8.93,3.3,0.52,0.5,5,4.42,4.98,4.87,3.73
2014-03-10,12.1,28.6,45,90,0.75,9,20.35,67.5,31.97,20.29,10.45,4.79,4.65,9.44,3.24,4.41,9.35,3.36,0.48,0.47,4.55,4.01,4.82,4.75,3.57
2014-03-11,12.7,27.7,38,88,0.583333333333333,5.1,20.2,63,32.15,15.03,7.71,4.77,4.44,9.01,3.16,3.24,7.26,2.45,0.5,0.5,4.73,4.54,5.13,4.96,2.87
2014-03-12,14,29.3,48,91,0.916666666666667,8.4,21.65,69.5,32.32,19.64,10.46,4.96,4.68,9.5,3.29,4.36,9.54,3.31,0.49,0.48,4.66,3.98,4.98,4.78,3.69
2014-03-13,16.6,30.1,46,90,0.944444444444444,7.8,23.35,68,32.5,18.89,10.5,5.17,4.61,9.36,3.28,4.32,9.6,3.27,0.54,0.53,5.16,4.49,5.49,4.99,3.77
2014-03-14,15.6,30.1,40,87,0.833333333333333,8.2,22.85,63.5,32.67,19.52,10.71,5.11,4.75,9.64,3.34,4.43,9.58,3.36,0.59,0.58,5.64,5.01,5.76,5.2,3.8
2014-03-15,13.2,29.2,36,89,1.22222222222222,9.9,21.2,62.5,32.85,21.96,11.56,4.9,4.81,9.76,3.36,4.84,10.04,3.69,0.63,0.6,6.06,4.8,5.43,5.13,4.28
