Date,T_min,T_max,RH_min,RH_max,WS,SH,T_mean,RH,Ra,Rs,ETo
25-11-2012,NA,26.5,NA,NA,NA,5.7,NA,NA,23.22,12.09,NA
26-11-2012,11,27.9,NA,NA,NA,7.7,19.45,NA,23.13,14.25,NA
27-11-2012,10.7,27.4,NA,NA,NA,2.7,19.05,NA,23.05,8.72,NA
28-11-2012,10.6,27.7,NA,NA,NA,7.2,19.15,NA,22.97,13.62,NA
29-11-2012,10.5,27,NA,NA,NA,6.7,18.75,NA,22.89,13.03,NA
30-11-2012,10.5,25.5,46,86,NA,7.2,18,66,22.81,13.54,NA
01-12-2012,11.3,26.6,38,93,0.805555556,6.7,18.95,65.5,22.74,12.96,2.25
02-12-2012,11.1,27.2,40,88,0.527777778,5.8,19.15,64,22.67,11.96,1.97
03-12-2012,10.9,25.5,46,93,0.666666667,6.8,18.2,69.5,22.61,13.01,2.03
04-12-2012,10.5,26.7,43,88,0.805555556,6.6,18.6,65.5,22.55,12.76,2.2
05-12-2012,9.7,26.4,42,92,0.916666667,6.8,18.05,67,22.49,12.95,2.27
06-12-2012,9.2,25.9,55,90,0.555555556,6.4,17.55,72.5,22.44,12.5,1.88
07-12-2012,10.9,24.8,75,87,0.527777778,0,17.85,81,22.39,5.6,1.2
08-12-2012,10.7,24.7,54,92,0.527777778,0,17.7,73,22.34,5.59,1.34
09-12-2012,9.9,25.4,58,93,0.472222222,0,17.65,75.5,22.3,5.58,1.28
10-12-2012,10,25.5,61,95,0.944444444,0,17.75,78,22.26,5.57,1.5
11-12-2012,10.6,27,77,94,1.138888889,0,18.8,85.5,22.23,5.56,1.37
12-12-2012,12.8,23.9,75,97,0.666666667,0,18.35,86,22.2,5.55,1.19
13-12-2012,13.1,21.7,71,96,0.611111111,0,17.4,83.5,22.17,5.54,1.17
14-12-2012,10.7,22.6,78,97,0.611111111,0,16.65,87.5,22.15,5.54,1.11
15-12-2012,10.2,20.7,78,95,0.666666667,0,15.45,86.5,22.14,5.53,1.09
16-12-2012,10.6,21.9,78,96,0.555555556,0,16.25,87,22.12,5.53,1.09
17-12-2012,11,21.7,78,96,1.055555556,0,16.35,87,22.11,5.53,1.18
18-12-2012,10.1,20.6,77,95,0.75,0,15.35,86,22.11,5.53,1.11
19-12-2012,10,18.5,89,97,0.888888889,0,14.25,93,22.1,5.53,0.96
20-12-2012,9.8,15.2,74,95,0.944444444,0,12.5,84.5,22.11,5.53,1.05
21-12-2012,7.9,15.5,88,97,0.638888889,0,11.7,92.5,22.11,5.53,0.89
22-12-2012,9,13.2,88,95,0.833333333,0,11.1,91.5,22.12,5.53,0.88
23-12-2012,9.9,13,87,90,0.916666667,0,11.45,88.5,22.14,5.53,0.93
24-12-2012,8.2,13.7,81,95,0.833333333,0,10.95,88,22.16,5.54,0.93
25-12-2012,9,12.2,66,87,1.027777778,0,10.6,76.5,22.18,5.54,1.11
26-12-2012,7.4,16.6,70,90,1.222222222,0,12,80,22.2,5.55,1.2
27-12-2012,6.3,17.3,71,97,0.916666667,0,11.8,84,22.23,5.56,1.09
28-12-2012,8.4,17.5,76,97,1,4,12.95,86.5,22.27,9.85,1.34
29-12-2012,8,15,75,95,1.222222222,0,11.5,85,22.31,5.58,1.07
30-12-2012,6.2,19.1,59,94,0.638888889,4.4,12.65,76.5,22.35,10.31,1.45
31-12-2012,9.1,20.8,54,92,0.555555556,6.4,14.95,73,22.39,12.48,1.67
01-01-2013,8.3,21.7,54,94,0.777777778,5.4,15,74,22.39,11.41,1.73
02-01-2013,10,23.7,47,95,0.333333333,5.2,16.85,71,22.44,11.21,1.59
03-01-2013,10,25.4,54,89,0.361111111,6.8,17.7,71.5,22.5,12.96,1.79
04-01-2013,8.1,23.4,59,92,0.722222222,4.5,15.75,75.5,22.55,10.5,1.69
05-01-2013,5.6,19.5,63,91,1.027777778,3.5,12.55,77,22.62,9.45,1.53
06-01-2013,5.6,16.9,64,94,0.833333333,5.3,11.25,79,22.68,11.42,1.47
07-01-2013,5,15,77,86,1.138888889,3.7,10,81.5,22.75,9.71,1.29
08-01-2013,6.5,14.1,69,85,2.027777778,1.5,10.3,77,22.82,7.34,1.43
09-01-2013,1,11.4,70,96,1.194444444,0,6.2,83,22.9,5.72,0.98
10-01-2013,3.6,13,64,91,0.805555556,0.6,8.3,77.5,22.98,6.4,1.08
11-01-2013,3.7,17,61,97,0.666666667,0,10.35,79,23.06,5.77,1.12
12-01-2013,3.5,18.5,54,93,0.277777778,0,11,73.5,23.15,5.79,1.03
13-01-2013,7.5,20.6,58,94,0.333333333,0.5,14.05,76,23.24,6.36,1.16
14-01-2013,6.9,22.5,55,93,0.416666667,5.2,14.7,74,23.33,11.59,1.62
15-01-2013,8.8,24.5,51,92,0.361111111,5.2,16.65,71.5,23.43,11.63,1.7
16-01-2013,9.8,25.5,59,92,0.25,3.9,17.65,75.5,23.53,10.23,1.57
17-01-2013,10.7,24,56,93,0.361111111,0.3,17.35,74.5,23.64,6.24,1.3
18-01-2013,12.7,25,63,82,0.833333333,0.7,18.85,72.5,23.74,6.72,1.62
19-01-2013,15.1,24.5,86,87,2.388888889,5.6,19.8,86.5,23.85,12.26,2.06
20-01-2013,12.3,22,85,90,1.166666667,4.8,17.15,87.5,23.97,11.41,1.71
21-01-2013,8.8,20.4,56,84,1.5,8.4,14.6,70,24.09,15.54,2.36
22-01-2013,5,20.5,75,94,0.833333333,8.4,12.75,84.5,24.21,15.6,1.88
23-01-2013,7.5,16,75,97,1.083333333,5.5,11.75,86,24.33,12.36,1.54
24-01-2013,5.6,10,73,95,1.194444444,4.9,7.8,84,24.45,11.72,1.31
25-01-2013,4.5,10.9,79,94,1.111111111,0,7.7,86.5,24.58,6.15,0.97
26-01-2013,5.6,12.5,72,95,1.055555556,0,9.05,83.5,24.72,6.18,1.08
27-01-2013,6.2,17.5,71,94,1.166666667,3.6,11.85,82.5,24.85,10.38,1.54
28-01-2013,6.2,19.2,68,100,0.861111111,5.9,12.7,84,24.99,13.1,1.75
29-01-2013,5.7,19.8,62,97,0.583333333,3.7,12.75,79.5,25.13,10.6,1.57
30-01-2013,6.1,20,63,94,1.027777778,4.8,13.05,78.5,25.27,11.94,1.82
31-01-2013,9.8,21.5,60,95,0.694444444,5.3,15.65,77.5,25.42,12.59,1.92
01-02-2013,9.5,23.4,58,93,0.555555556,5.2,16.45,75.5,25.56,12.53,1.95
02-02-2013,9.2,25.2,64,87,0.388888889,5.1,17.2,75.5,25.71,12.47,1.92
03-02-2013,10.5,24.5,55,94,0.416666667,1,17.5,74.5,25.86,7.66,1.53
04-02-2013,8,25.2,55,94,0.444444444,5.1,16.6,74.5,26.02,12.6,1.98
05-02-2013,11.5,26.8,56,90,0.388888889,4.7,19.15,73,26.18,12.18,2.04
06-02-2013,12.2,26.8,53,88,0.75,6.6,19.5,70.5,26.33,14.54,2.51
07-02-2013,15.2,27.5,74,94,1.027777778,6.8,21.35,84,26.49,14.85,2.57
08-02-2013,12,24.3,62,93,1.75,5.1,18.15,77.5,26.66,12.86,2.51
09-02-2013,9.2,22.9,54,92,1.555555556,9.8,16.05,73,26.82,18.66,2.92
10-02-2013,6.5,22,56,94,1.027777778,9.5,14.25,75,26.99,18.39,2.57
11-02-2013,9.5,23.5,53,92,0.861111111,9.1,16.5,72.5,27.15,17.98,2.67
12-02-2013,9.5,24.5,56,92,0.916666667,9.8,17,74,27.32,18.94,2.83
13-02-2013,11.2,25,58,95,0.888888889,6.7,18.1,76.5,27.49,15.19,2.53
14-02-2013,9.3,25.5,67,95,1.277777778,6.9,17.4,81,27.66,15.51,2.59
15-02-2013,9.2,26.5,65,93,1.222222222,9.2,17.85,79,27.84,18.47,2.96
16-02-2013,14,23.5,74,98,1.083333333,0,18.75,86,28.01,7,1.57
17-02-2013,15.5,18.5,77,98,1.944444444,0,17,87.5,28.19,7.05,1.5
18-02-2013,11,22.5,63,95,1.194444444,3.4,16.75,79,28.36,11.4,2.13
19-02-2013,11.4,22.5,59,90,0.972222222,8.9,16.95,74.5,28.54,18.46,2.79
20-02-2013,11.7,23.9,60,95,0.861111111,9.4,17.8,77.5,28.72,19.19,2.91
21-02-2013,12.6,24,58,95,1,7.9,18.3,76.5,28.9,17.36,2.83
22-02-2013,10.4,25,54,93,0.916666667,9,17.7,73.5,29.08,18.86,3
23-02-2013,12.2,27.2,61,90,0.666666667,8.9,19.7,75.5,29.26,18.82,3.05
24-02-2013,15.7,27.6,66,90,0.916666667,9.1,21.65,78,29.44,19.17,3.29
25-02-2013,14,25,58,89,1.527777778,1.5,19.5,73.5,29.62,9.36,2.38
26-02-2013,14,26.2,59,96,1.166666667,9.8,20.1,77.5,29.8,20.27,3.4
27-02-2013,11.5,27.3,53,93,0.861111111,9.6,19.4,73,29.98,20.1,3.34
28-02-2013,15.6,27.5,46,89,1.111111111,9.6,21.55,67.5,30.16,20.2,3.68
01-03-2013,12.6,29,58,84,2.277777778,10.3,20.8,71,30.34,21.22,4.22
02-03-2013,12.4,25,61,88,1.416666667,10,18.7,74.5,30.53,20.92,3.46
03-03-2013,13.2,26,63,93,1,9,19.6,78,30.71,19.68,3.27
04-03-2013,14.8,27,63,93,0.861111111,7.6,20.9,78,30.89,17.89,3.14
05-03-2013,15.3,28.5,63,93,0.722222222,6.6,21.9,78,31.07,16.63,3.05
06-03-2013,15.4,29.5,57,94,0.611111111,8.3,22.45,75.5,31.25,19,3.4
07-03-2013,14,29,59,91,0.805555556,7.4,21.5,75,31.43,17.87,3.28
08-03-2013,14,30,58,91,0.444444444,7.4,22,74.5,31.61,17.95,3.18
09-03-2013,14.5,30.6,52,91,0.555555556,7.4,22.55,71.5,31.79,18.03,3.32
10-03-2013,14.3,29.2,46,89,0.972222222,8.7,21.75,67.5,31.97,19.88,3.76
11-03-2013,15,31.2,51,91,0.611111111,9.7,23.1,71,32.15,21.34,3.85
12-03-2013,14.6,32.5,45,96,0.472222222,8.3,23.55,70.5,32.32,19.5,3.6
13-03-2013,15.5,31.3,45,94,0.638888889,8.2,23.4,69.5,32.5,19.44,3.68
14-03-2013,16,32,47,92,0.444444444,8.2,24,69.5,32.67,19.52,3.61
15-03-2013,19.2,33,52,90,0.722222222,9.2,26.1,71,32.85,20.99,4.18
16-03-2013,19,32,52,91,1.361111111,3.8,25.5,71.5,33.02,13.55,3.46
17-03-2013,17.2,30.7,58,79,1.333333333,3,23.95,68.5,33.19,12.49,3.19
18-03-2013,15,27.5,41,88,1.388888889,9,21.25,64.5,33.36,20.95,4.15
19-03-2013,14.4,29.5,49,83,2,9,21.95,66,33.53,21.03,4.57
20-03-2013,16.5,30.7,48,90,0.75,9.6,23.6,69,33.7,21.96,4.12
21-03-2013,17.8,32,52,94,0.611111111,8.2,24.9,73,33.87,20.06,3.91
22-03-2013,15,32.5,43,92,1.111111111,6.7,23.75,67.5,34.03,18,4.02
23-03-2013,17.7,32,61,92,1.333333333,9.7,24.85,76.5,34.19,22.33,4.51
24-03-2013,18,31.7,51,94,1.083333333,8.4,24.85,72.5,34.35,20.55,4.25
25-03-2013,19.2,32.3,37,79,0.916666667,8.6,25.75,58,34.51,20.91,4.43
26-03-2013,16.6,34.4,38,77,1.888888889,9.8,25.5,57.5,34.67,22.7,5.64
27-03-2013,15.5,32.5,44,75,1.861111111,10.2,24,59.5,34.83,23.34,5.34
28-03-2013,16.5,32.8,42,77,1.083333333,9.3,24.65,59.5,34.98,22.12,4.68
29-03-2013,20,33.4,44,82,0.333333333,3.6,26.7,63,35.14,13.97,3.02
30-03-2013,20,33.2,33,79,1.305555556,6.4,26.6,56,35.29,18.07,4.59
31-03-2013,16.6,35,32,77,1.527777778,10,25.8,54.5,35.44,23.33,5.6
01-04-2013,16.4,34,33,75,1.333333333,9.3,25.2,54,35.58,22.38,5.19
02-04-2013,16.8,33.6,30,79,0.944444444,10.6,25.2,54.5,35.73,24.33,5.02
03-04-2013,17.5,35.4,36,75,0.944444444,10.1,26.45,55.5,35.87,23.67,5.1
04-04-2013,19.8,37,28,72,1.444444444,8.9,28.4,50,36.01,21.98,5.73
05-04-2013,19.7,36.5,22,49,2.916666667,8.5,28.1,35.5,36.15,21.46,7.73
06-04-2013,15.5,35.5,20,58,2.611111111,9.7,25.5,39,36.29,23.27,7.33
07-04-2013,14.6,36,26,70,1.861111111,10.1,25.3,48,36.42,23.91,6.34
08-04-2013,17.8,37,37,69,0.916666667,10,27.4,53,36.55,23.82,5.28
09-04-2013,19,37,40,85,1.083333333,8.2,28,62.5,36.68,21.23,5.06
10-04-2013,21,38,35,85,1.166666667,8.8,29.5,60,36.81,22.16,5.47
11-04-2013,21,38,31,51,1.333333333,7.9,29.5,41,36.93,20.88,5.68
12-04-2013,23,38.5,26,49,1.138888889,4.7,30.75,37.5,37.06,16.2,4.94
13-04-2013,21,40.5,24,68,1.277777778,9.5,30.75,46,37.18,23.34,6.2
14-04-2013,23.5,39.7,20,53,1.5,8.9,31.6,36.5,37.3,22.5,6.47
15-04-2013,20.8,38.5,40,84,2.333333333,5.2,29.65,62,37.41,17.06,5.81
16-04-2013,22,35.8,50,81,1.611111111,9.3,28.9,65.5,37.53,23.18,5.65
17-04-2013,20,34.5,60,86,2.5,9.4,27.25,73,37.64,23.37,5.63
18-04-2013,20.5,30.5,50,83,3.055555556,8,25.5,66.5,37.75,21.33,5.5
19-04-2013,21.5,34.5,56,85,2.305555556,9.7,28,70.5,37.85,23.9,5.81
20-04-2013,21,34.5,61,84,2,7,27.75,72.5,37.96,19.91,4.96
21-04-2013,19,30.5,90,98,2.611111111,1.9,24.75,94,38.06,12.35,2.51
22-04-2013,19,24,61,86,1.833333333,1.7,21.5,73.5,38.16,12.08,2.99
23-04-2013,21,30,64,86,1.5,6.7,25.5,75,38.26,19.56,4.28
24-04-2013,24.5,30.5,52,83,1.083333333,8,27.5,67.5,38.35,21.54,4.75
25-04-2013,22,33.7,51,88,0.916666667,10.3,27.85,69.5,38.45,25,5.32
26-04-2013,23.5,35,53,82,1.861111111,9.3,29.25,67.5,38.54,23.54,5.8
27-04-2013,25.5,36.5,47,87,1,9.4,31,67,38.63,23.72,5.58
28-04-2013,22.2,39,47,95,1.361111111,8.8,30.6,71,38.71,22.85,5.77
29-04-2013,24.5,36.8,44,89,1.972222222,10.2,30.65,66.5,38.8,24.97,6.45
30-04-2013,25,37.5,43,92,1.416666667,8,31.25,67.5,38.88,21.7,5.62
01-05-2013,26.4,40.5,42,94,0.944444444,8,33.45,68,38.96,21.73,5.57
02-05-2013,24,42,25,57,1.666666667,9.3,33,41,39.04,23.7,7.16
03-05-2013,21.8,41.5,28,52,1.888888889,10.6,31.65,40,39.11,25.67,7.64
04-05-2013,18.6,40,26,79,1.583333333,10.3,29.3,52.5,39.18,25.24,6.83
05-05-2013,25.6,40.8,67,80,1.972222222,9.8,33.2,73.5,39.26,24.52,6.47
06-05-2013,23,32.4,66,83,3.555555556,8.9,27.7,74.5,39.32,23.19,5.67
07-05-2013,23.5,32.3,72,87,3.222222222,6.8,27.9,79.5,39.39,20.05,4.84
08-05-2013,23.3,34,66,87,2.388888889,7.9,28.65,76.5,39.46,21.72,5.26
09-05-2013,24.5,34.2,75,89,2.361111111,6.3,29.35,82,39.52,19.34,4.65
10-05-2013,24.8,34,73,95,2.472222222,4.9,29.4,84,39.58,17.25,4.27
11-05-2013,25,35.7,56,92,2.361111111,6.7,30.35,74,39.64,19.97,5.42
12-05-2013,25.5,37.5,40,80,2.777777778,9.1,31.5,60,39.69,23.58,7.17
13-05-2013,24.5,38.5,46,68,2.25,9.8,31.5,57,39.75,24.65,7.03
14-05-2013,23.2,34.7,31,71,1.527777778,9.5,28.95,51,39.8,24.21,6.12
15-05-2013,25.4,38.5,44,67,1.638888889,10.8,31.95,55.5,39.85,26.17,6.85
16-05-2013,23.5,37,44,73,3.138888889,10.6,30.25,58.5,39.9,25.88,7.61
17-05-2013,21.5,37,58,78,2.583333333,10.6,29.25,68,39.95,25.89,6.65
18-05-2013,25,33,60,86,2.75,10.1,29,73,39.99,25.15,6.07
19-05-2013,25,34.5,69,80,3.361111111,19.8,29.75,74.5,40.04,39.71,8.46
20-05-2013,26,32.2,75,83,3.027777778,1,29.1,79,40.08,11.52,3.58
21-05-2013,26.8,31,75,89,2.166666667,0,28.9,82,40.12,10.03,2.94
22-05-2013,27,35.5,55,86,2.555555556,4.8,31.25,70.5,40.16,17.24,5.24
23-05-2013,27.5,35,78,85,2.694444444,3.5,31.25,81.5,40.19,15.3,4.18
24-05-2013,26,31.2,62,86,2.694444444,2.3,28.6,74,40.23,13.5,4.1
25-05-2013,25.7,33.4,54,83,2.416666667,8.3,29.55,68.5,40.26,22.5,5.85
26-05-2013,26.5,35.5,49,89,2.166666667,9.7,31,69,40.29,24.61,6.36
27-05-2013,21.5,37,80,89,2.777777778,8.1,29.25,84.5,40.32,22.21,5.15
28-05-2013,25.5,30,60,86,1.305555556,1.5,27.75,73,40.35,12.33,3.33
29-05-2013,25.5,34.5,46,85,2.5,10,30,65.5,40.38,25.07,6.58
30-05-2013,25.2,36,83,89,2.25,10.7,30.6,86,40.4,26.12,5.8
31-05-2013,22,28,90,95,3.25,0,25,92.5,40.43,10.11,2.24
01-06-2013,21.5,27,78,86,4.388888889,0,24.25,82,40.45,10.11,3.02
02-06-2013,25,27.5,63,87,2.75,0,26.25,75,40.47,10.12,3.3
03-06-2013,26.8,34.5,61,91,2.166666667,9.3,30.65,76,40.49,24.03,5.87
04-06-2013,27.4,35.6,70,87,2.027777778,9.2,31.5,78.5,40.51,23.88,5.8
05-06-2013,25.7,33.8,69,88,2.333333333,6.8,29.75,78.5,40.53,20.3,5.02
06-06-2013,26.2,33.5,71,89,2.388888889,5.2,29.85,80,40.54,17.91,4.55
07-06-2013,26,34,80,87,3,4.2,30,83.5,40.56,16.41,4.19
08-06-2013,26,30.3,66,92,2.611111111,1.9,28.15,79,40.57,12.98,3.67
09-06-2013,27,34,74,91,1.611111111,0.9,30.5,82.5,40.58,11.49,3.18
10-06-2013,27,31.9,62,92,1.75,0,29.45,77,40.59,10.15,3.15
11-06-2013,27.7,36.1,53,85,1.25,3.9,31.9,69,40.6,15.97,4.43
12-06-2013,28.5,37.4,44,77,0.833333333,9.9,32.95,60.5,40.61,24.93,5.97
13-06-2013,27.3,38,49,71,2.305555556,11.8,32.65,60,40.61,27.76,7.55
14-06-2013,26.8,36.5,72,74,2.694444444,10,31.65,73,40.62,25.07,6.4
15-06-2013,26.2,35,87,89,2.972222222,5.7,30.6,88,40.62,18.66,4.34
16-06-2013,26.5,38.5,90,91,2.416666667,2.1,32.5,90.5,40.62,13.29,3.38
17-06-2013,26.5,31.5,88,85,2.083333333,1,29,86.5,40.63,11.65,2.95
18-06-2013,27.5,33.4,78,91,1.333333333,0.9,30.45,84.5,40.63,11.5,3.02
19-06-2013,24,31,78,95,1.916666667,0,27.5,86.5,40.62,10.16,2.68
20-06-2013,26.2,30,69,94,1.083333333,0.8,28.1,81.5,40.62,11.35,2.88
21-06-2013,26.5,33.5,73,92,1.222222222,4.6,30,82.5,40.62,17.01,4.06
22-06-2013,27.5,34.5,65,89,1.194444444,4.8,31,77,40.61,17.31,4.33
23-06-2013,27.5,35.8,67,70,1.305555556,5.6,31.65,68.5,40.61,18.5,4.82
24-06-2013,26.5,36.5,61,88,1.722222222,5.4,31.5,74.5,40.6,18.2,4.9
25-06-2013,29,33.5,64,85,1.666666667,9.6,31.25,74.5,40.59,24.45,5.84
26-06-2013,27,34,79,88,3.222222222,8.6,30.5,83.5,40.58,22.96,5.36
27-06-2013,26.01,32.5,71,92,2.805555556,3.6,29.255,81.5,40.57,15.51,4.11
28-06-2013,25.2,32.5,89,97,2.305555556,4.2,28.85,93,40.56,16.4,3.52
29-06-2013,25.5,31.2,81,95,2.111111111,0.8,28.35,88,40.54,11.33,2.85
30-06-2013,25.4,30.3,83,92,2.166666667,0,27.85,87.5,40.53,10.13,2.63
01-07-2013,26,29.5,71,90,1.055555556,0,27.75,80.5,40.51,10.13,2.65
02-07-2013,26.4,32.2,70,91,2,2,29.3,80.5,40.5,13.1,3.56
03-07-2013,27,33.5,79,89,2.25,5.7,30.25,84,40.48,18.61,4.46
04-07-2013,27,33.5,61,88,1.833333333,5.2,30.25,74.5,40.46,17.86,4.67
05-07-2013,27.4,35,81,88,1.111111111,10.2,31.2,84.5,40.44,25.3,5.7
06-07-2013,26.8,32,74,91,1.166666667,1.1,29.4,82.5,40.42,11.74,3.02
07-07-2013,27,32,73,89,1.194444444,0,29.5,81,40.39,10.1,2.77
08-07-2013,28.5,33.5,77,95,1.083333333,3.4,31,86,40.37,15.16,3.67
09-07-2013,26.5,31.5,70,94,1.083333333,0,29,82,40.34,10.09,2.7
10-07-2013,25.5,33.8,74,86,1.222222222,3.4,29.65,80,40.31,15.14,3.74
11-07-2013,25,32.7,79,95,1.805555556,2.5,28.85,87,40.28,13.8,3.35
12-07-2013,26.5,32.5,69,85,2.361111111,5.6,29.5,77,40.25,18.41,4.69
13-07-2013,26.2,34.2,69,91,2.444444444,7.8,30.2,80,40.22,21.68,5.27
14-07-2013,26.7,34.5,65,92,1.75,5,30.6,78.5,40.19,17.5,4.5
15-07-2013,27.2,34.2,65,89,2.194444444,7,30.7,77,40.15,20.47,5.19
16-07-2013,27.2,34.2,53,87,1.916666667,8.2,30.7,70,40.12,22.25,5.68
17-07-2013,27.5,35.2,59,85,2.194444444,11.7,31.35,72,40.08,27.46,6.69
18-07-2013,27.4,35.2,83,94,1.694444444,6.5,31.3,88.5,40.04,19.7,4.57
19-07-2013,27.4,30.5,70,92,1.916666667,0,28.95,81,40,10,2.92
20-07-2013,27,32.6,88,88,2.666666667,3.9,29.8,88,39.96,15.8,3.7
21-07-2013,27,31.6,65,92,1.888888889,0.8,29.3,78.5,39.92,11.17,3.27
22-07-2013,27.3,34.5,60.5,89,2.027777778,4.2,30.9,74.75,39.87,16.23,4.54
23-07-2013,28,35.5,56,84,2.583333333,10,31.75,70,39.82,24.86,6.54
24-07-2013,27.8,35.4,58,87,2.111111111,11.2,31.6,72.5,39.77,26.64,6.54
25-07-2013,26.6,35.5,58,84,2.416666667,8.8,31.05,71,39.72,23.05,6.06
26-07-2013,27.5,36,58,84,2.111111111,11.2,31.75,71,39.67,26.61,6.62
27-07-2013,27,34.5,72,86,3.888888889,10.3,30.75,79,39.62,25.25,6.17
28-07-2013,24.6,31.6,70,93,3.194444444,4.9,28.1,81.5,39.56,17.19,4.32
29-07-2013,26.5,33,62,83,1.055555556,3.5,29.75,72.5,39.51,15.09,3.83
30-07-2013,27.5,34,60,89,1.416666667,9.4,30.75,74.5,39.45,23.87,5.6
31-07-2013,26,35.5,79,86,2.611111111,9.7,30.75,82.5,39.39,24.3,5.64
01-08-2013,26.4,34,69,85,3.111111111,10,30.2,77,39.33,24.72,6
02-08-2013,26.3,32,64,89,2.611111111,6.3,29.15,76.5,39.26,19.2,4.87
03-08-2013,27.3,34,56,88,1.833333333,8.7,30.65,72,39.2,22.75,5.62
04-08-2013,28.2,36,53,84,1.166666667,8,32.1,68.5,39.13,21.69,5.39
05-08-2013,24.5,31.5,78,93,1,5.2,28,85.5,39.06,17.5,3.83
06-08-2013,25.8,30.2,69,90,2.25,3.1,28,79.5,38.99,14.36,3.71
07-08-2013,26.5,32.8,64,89,2.166666667,9.3,29.65,76.5,38.91,23.56,5.53
08-08-2013,26.7,33.2,72,89,1.833333333,6.3,29.95,80.5,38.84,19.07,4.57
09-08-2013,25.5,29,73,90,1.833333333,0.9,27.25,81.5,38.76,11.03,2.92
10-08-2013,25,32.4,71,93,2.277777778,6.2,28.7,82,38.68,18.88,4.45
11-08-2013,26,32.5,76,90,1.583333333,4.8,29.25,83,38.6,16.78,3.95
12-08-2013,24.5,33.5,71,94,1.666666667,5.3,29,82.5,38.51,17.49,4.15
13-08-2013,26.5,32.5,64,91,1.472222222,5.9,29.5,77.5,38.43,18.36,4.4
14-08-2013,27.1,34,64,89,1.722222222,10.1,30.55,76.5,38.34,24.56,5.7
15-08-2013,25,35,79,87,1.611111111,6.2,30,83,38.25,18.75,4.4
16-08-2013,25.5,32.5,68,97,0.833333333,1.8,29,82.5,38.16,12.2,2.99
17-08-2013,26,33,87,90,0.972222222,3.4,29.5,88.5,38.06,14.55,3.32
18-08-2013,25.3,31.5,74,94,0.916666667,1.8,28.4,84,37.97,12.15,2.92
19-08-2013,26.2,32.2,66,89,1.444444444,6.7,29.2,77.5,37.87,19.36,4.51
20-08-2013,25.5,33,74,83,1.944444444,7.4,29.25,78.5,37.77,20.36,4.76
21-08-2013,26.5,32.5,73,80,3.166666667,6.7,29.5,76.5,37.66,19.3,4.96
22-08-2013,25.7,30.2,63,87,3.666666667,2,27.95,75,37.56,12.34,4.05
23-08-2013,26.5,33,59,86,2.222222222,10.4,29.75,72.5,37.45,24.67,5.85
24-08-2013,26.2,34,59,81,1.583333333,10.2,30.1,70,37.34,24.34,5.68
25-08-2013,27,35,55,91,0.694444444,8.2,31,73,37.23,21.35,4.85
26-08-2013,27.4,36,69,88,1.361111111,7.2,31.7,78.5,37.12,19.84,4.84
27-08-2013,26.3,34,64,87,1.055555556,5,30.15,75.5,37,16.58,4.03
28-08-2013,25,33.5,74,87,1.777777778,4.7,29.25,80.5,36.89,16.1,3.95
29-08-2013,25.2,31,74,95,2.805555556,1.8,28.1,84.5,36.77,11.82,3.18
30-08-2013,25,31.8,71,93,1.833333333,2.3,28.4,82,36.64,12.52,3.25
31-08-2013,26.7,32.5,75,92.5,1.333333333,3.7,29.6,83.75,36.52,14.52,3.48
01-09-2013,26.3,31,79,92,1.111111111,1.1,28.65,85.5,36.39,10.7,2.64
02-09-2013,26.6,33.5,70,94,0.944444444,4.2,30.05,82,36.26,15.17,3.6
03-09-2013,24.8,31.5,89,95,0.722222222,0.3,28.15,92,36.13,9.47,2.21
04-09-2013,25.2,29,69,95,1.027777778,0,27.1,82,36,9,2.34
05-09-2013,26.5,33.7,64,81,1.416666667,5.3,30.1,72.5,35.87,16.63,4.21
06-09-2013,26,33.8,62,86,2.527777778,8.8,29.9,74,35.73,21.64,5.41
07-09-2013,26.2,34,53,87,1.416666667,8.6,30.1,70,35.59,21.3,5.07
08-09-2013,26,35,58,86,0.972222222,9.7,30.5,72,35.45,22.82,5.13
09-09-2013,23.5,35.5,62,87,1.388888889,7.9,29.5,74.5,35.31,20.17,4.77
10-09-2013,26,33.8,66,94,0.888888889,8,29.9,80,35.17,20.26,4.49
11-09-2013,26.5,33.7,61,92,1.083333333,7,30.1,76.5,35.02,18.77,4.35
12-09-2013,26.8,34.2,54,92,1.305555556,8,30.5,73,34.87,20.14,4.79
13-09-2013,26.5,35,54,88,0.666666667,8.5,30.75,71,34.72,20.79,4.62
14-09-2013,27,36,53,91,0.583333333,9.7,31.5,72,34.57,22.43,4.95
15-09-2013,25.5,36,61,87,1.5,9.3,30.75,74,34.42,21.79,5.19
16-09-2013,25.7,35,62,80,1,9.7,30.35,71,34.26,22.29,4.99
17-09-2013,27.4,35,61,89,0.861111111,6.9,31.2,75,34.11,18.26,4.28
18-09-2013,24.5,35.5,54,88,0.583333333,9.6,30,71,33.95,22,4.69
19-09-2013,26,36,81,86,0.972222222,6.7,31,83.5,33.79,17.85,4.11
20-09-2013,26.4,31.5,58,86,2.194444444,1.5,28.95,72,33.63,10.51,3.47
21-09-2013,25.8,33.4,57,90,2.527777778,9.7,29.6,73.5,33.46,21.91,5.38
22-09-2013,27.5,34,56,86,1.916666667,10.3,30.75,71,33.3,22.67,5.46
23-09-2013,24,34.5,50,81,1.027777778,10.1,29.25,65.5,33.14,22.31,4.9
24-09-2013,26.5,36.2,52,85,0.888888889,9.2,31.35,68.5,32.97,20.99,4.81
